dataset	sample	n	shannon	freq_removed	fraction_lost
seagrass	I3T2	13745	6.6783819241781455	6	0.26402328119316115
seagrass	I3T2	13745	6.6783819241781455	7	0.26693343033830486
seagrass	I3T2	13745	6.6783819241781455	8	0.2683157511822481
seagrass	I3T2	13745	6.6783819241781455	9	0.27049836304110586
seagrass	I3T2	13745	6.6783819241781455	10	0.2718806838850491
seagrass	I3T3	3325	6.774655672578113	1	0.38977443609022555
seagrass	I3T3	3325	6.774655672578113	2	0.43007518796992483
seagrass	I3T3	3325	6.774655672578113	3	0.4529323308270677
seagrass	I3T3	3325	6.774655672578113	4	0.46616541353383456
seagrass	I3T3	3325	6.774655672578113	5	0.47308270676691727
seagrass	I3T3	3325	6.774655672578113	6	0.4769924812030075
seagrass	I3T3	3325	6.774655672578113	7	0.4806015037593985
seagrass	I3T3	3325	6.774655672578113	8	0.48210526315789476
seagrass	I3T3	3325	6.774655672578113	9	0.4842105263157895
seagrass	I3T3	3325	6.774655672578113	10	0.4851127819548872
seagrass	I3T4	34789	6.89692979775153	1	0.14268878093650292
seagrass	I3T4	34789	6.89692979775153	2	0.15795222627842134
seagrass	I3T4	34789	6.89692979775153	3	0.16720802552530972
seagrass	I3T4	34789	6.89692979775153	4	0.17298571387507544
seagrass	I3T4	34789	6.89692979775153	5	0.1768949955445687
seagrass	I3T4	34789	6.89692979775153	6	0.17999942510563685
seagrass	I3T4	34789	6.89692979775153	7	0.18261519445801833
seagrass	I3T4	34789	6.89692979775153	8	0.18474230360171318
seagrass	I3T4	34789	6.89692979775153	9	0.18600707120066687
seagrass	I3T4	34789	6.89692979775153	10	0.18732932823593665
seagrass	I4T1	23767	7.485117243735597	1	0.21344721672907813
seagrass	I4T1	23767	7.485117243735597	2	0.23494761644296713
seagrass	I4T1	23767	7.485117243735597	3	0.24946354188580805
seagrass	I4T1	23767	7.485117243735597	4	0.2586359237598351
seagrass	I4T1	23767	7.485117243735597	5	0.26423191820591574
seagrass	I4T1	23767	7.485117243735597	6	0.26789245592628436
seagrass	I4T1	23767	7.485117243735597	7	0.27083771616106367
seagrass	I4T1	23767	7.485117243735597	8	0.2733201497875205
seagrass	I4T1	23767	7.485117243735597	9	0.27487693019733245
seagrass	I4T1	23767	7.485117243735597	10	0.27643371060714433
seagrass	I4T2	12339	6.598266985446617	1	0.2198719507253424
seagrass	I4T2	12339	6.598266985446617	2	0.2411054380419807
seagrass	I4T2	12339	6.598266985446617	3	0.2561795931598995
seagrass	I4T2	12339	6.598266985446617	4	0.2645271091660588
seagrass	I4T2	12339	6.598266985446617	5	0.26930869600453844
seagrass	I4T2	12339	6.598266985446617	6	0.27311775670637817
seagrass	I4T2	12339	6.598266985446617	7	0.27595429127157795
seagrass	I4T2	12339	6.598266985446617	8	0.2787908258367777
seagrass	I4T2	12339	6.598266985446617	9	0.2803306588864576
seagrass	I4T2	12339	6.598266985446617	10	0.28187049193613745
seagrass	I4T3	5210	6.949104169323131	1	0.3366602687140115
seagrass	I4T3	5210	6.949104169323131	2	0.37197696737044145
seagrass	I4T3	5210	6.949104169323131	3	0.39021113243761996
seagrass	I4T3	5210	6.949104169323131	4	0.40115163147792704
seagrass	I4T3	5210	6.949104169323131	5	0.40844529750479847
seagrass	I4T3	5210	6.949104169323131	6	0.41381957773512473
seagrass	I4T3	5210	6.949104169323131	7	0.418426103646833
seagrass	I4T3	5210	6.949104169323131	8	0.42092130518234167
seagrass	I4T3	5210	6.949104169323131	9	0.42322456813819576
seagrass	I4T3	5210	6.949104169323131	10	0.4245681381957774
seagrass	I5T1	16796	7.358759355382303	1	0.22106453917599428
seagrass	I5T1	16796	7.358759355382303	2	0.24845201238390094
seagrass	I5T1	16796	7.358759355382303	3	0.2655989521314599
seagrass	I5T1	16796	7.358759355382303	4	0.27655394141462253
seagrass	I5T1	16796	7.358759355382303	5	0.28292450583472256
seagrass	I5T1	16796	7.358759355382303	6	0.28727077875684687
seagrass	I5T1	16796	7.358759355382303	7	0.2900095260776375
seagrass	I5T1	16796	7.358759355382303	8	0.2929268873541319
seagrass	I5T1	16796	7.358759355382303	9	0.29483210288163847
seagrass	I5T1	16796	7.358759355382303	10	0.2964396284829721
seagrass	I5T2	5877	6.3705833660306945	1	0.2829675004253871
seagrass	I5T2	5877	6.3705833660306945	2	0.3122341330610856
seagrass	I5T2	5877	6.3705833660306945	3	0.3295899268334184
seagrass	I5T2	5877	6.3705833660306945	4	0.33775735919686917
seagrass	I5T2	5877	6.3705833660306945	5	0.34252169474221544
seagrass	I5T2	5877	6.3705833660306945	6	0.34643525608303555
seagrass	I5T2	5877	6.3705833660306945	7	0.3493278883784244
seagrass	I5T2	5877	6.3705833660306945	8	0.3510294367874766
seagrass	I5T2	5877	6.3705833660306945	9	0.35307129487833927
seagrass	I5T2	5877	6.3705833660306945	10	0.3547728432873915
seagrass	I5T3	8870	6.973442498653093	1	0.262119503945885
seagrass	I5T3	8870	6.973442498653093	2	0.29086809470124014
seagrass	I5T3	8870	6.973442498653093	3	0.310597519729425
seagrass	I5T3	8870	6.973442498653093	4	0.31950394588500564
seagrass	I5T3	8870	6.973442498653093	5	0.32604284103720405
seagrass	I5T3	8870	6.973442498653093	6	0.3302142051860203
seagrass	I5T3	8870	6.973442498653093	7	0.33235625704622324
seagrass	I5T3	8870	6.973442498653093	8	0.33528748590755353
seagrass	I5T3	8870	6.973442498653093	9	0.33731679819616683
seagrass	I5T3	8870	6.973442498653093	10	0.33923337091319056
seagrass	I5T4	18953	6.95293965716875	1	0.18967973407903763
seagrass	I5T4	18953	6.95293965716875	2	0.21062628607608294
seagrass	I5T4	18953	6.95293965716875	3	0.22582176964069012
seagrass	I5T4	18953	6.95293965716875	4	0.23368332190154592
seagrass	I5T4	18953	6.95293965716875	5	0.23932886614256318
seagrass	I5T4	18953	6.95293965716875	6	0.24397193056508204
seagrass	I5T4	18953	6.95293965716875	7	0.246715559542025
seagrass	I5T4	18953	6.95293965716875	8	0.24930090223183665
seagrass	I5T4	18953	6.95293965716875	9	0.2508837651031499
seagrass	I5T4	18953	6.95293965716875	10	0.2519390070173587
seagrass	I6T1	15021	7.104737680958744	1	0.20684375208042075
seagrass	I6T1	15021	7.104737680958744	2	0.23367285799880166
seagrass	I6T1	15021	7.104737680958744	3	0.25051594434458424
seagrass	I6T1	15021	7.104737680958744	4	0.26156713933825976
seagrass	I6T1	15021	7.104737680958744	5	0.2679581918647227
seagrass	I6T1	15021	7.104737680958744	6	0.27195259969376206
seagrass	I6T1	15021	7.104737680958744	7	0.27454896478263763
seagrass	I6T1	15021	7.104737680958744	8	0.27634644830570537
seagrass	I6T1	15021	7.104737680958744	9	0.278343652220225
seagrass	I6T1	15021	7.104737680958744	10	0.2794754011051195
seagrass	I6T2	8203	6.523699447988398	1	0.22674631232475922
seagrass	I6T2	8203	6.523699447988398	2	0.2523467024259417
seagrass	I6T2	8203	6.523699447988398	3	0.26868218944288674
seagrass	I6T2	8203	6.523699447988398	4	0.2780689991466537
seagrass	I6T2	8203	6.523699447988398	5	0.2831890771668902
seagrass	I6T2	8203	6.523699447988398	6	0.28709008899183225
seagrass	I6T2	8203	6.523699447988398	7	0.28977203462147993
seagrass	I6T2	8203	6.523699447988398	8	0.29184444715348046
seagrass	I6T2	8203	6.523699447988398	9	0.2933073265878337
seagrass	I6T2	8203	6.523699447988398	10	0.2950140192612459
seagrass	I6T3	6225	6.8767788885403975	1	0.29863453815261043
seagrass	I6T3	6225	6.8767788885403975	2	0.33188755020080324
seagrass	I6T3	6225	6.8767788885403975	3	0.353574297188755
seagrass	I6T3	6225	6.8767788885403975	4	0.36449799196787147
seagrass	I6T3	6225	6.8767788885403975	5	0.3712449799196787
seagrass	I6T3	6225	6.8767788885403975	6	0.37493975903614457
seagrass	I6T3	6225	6.8767788885403975	7	0.3771887550200803
seagrass	I6T3	6225	6.8767788885403975	8	0.3800803212851406
seagrass	I6T3	6225	6.8767788885403975	9	0.38184738955823294
seagrass	I6T3	6225	6.8767788885403975	10	0.38377510040160645
seagrass	I6T4	20334	6.930877200586975	1	0.16548637749581982
seagrass	I6T4	20334	6.930877200586975	2	0.18702665486377495
seagrass	I6T4	20334	6.930877200586975	3	0.20109176748303334
seagrass	I6T4	20334	6.930877200586975	4	0.20905871938624962
seagrass	I6T4	20334	6.930877200586975	5	0.21412412707780074
seagrass	I6T4	20334	6.930877200586975	6	0.21741910101308154
seagrass	I6T4	20334	6.930877200586975	7	0.2205665388020065
seagrass	I6T4	20334	6.930877200586975	8	0.2229271171437002
seagrass	I6T4	20334	6.930877200586975	9	0.2245991934690666
seagrass	I6T4	20334	6.930877200586975	10	0.22607455493262515
seagrass	J1T1	18588	7.343638180743123	1	0.21987303636754896
seagrass	J1T1	18588	7.343638180743123	2	0.24418979987088443
seagrass	J1T1	18588	7.343638180743123	3	0.2594684742844846
seagrass	J1T1	18588	7.343638180743123	4	0.2691521411663439
seagrass	J1T1	18588	7.343638180743123	5	0.27458575425005377
seagrass	J1T1	18588	7.343638180743123	6	0.2792123950936088
seagrass	J1T1	18588	7.343638180743123	7	0.28222509145685387
seagrass	J1T1	18588	7.343638180743123	8	0.2841080266838821
seagrass	J1T1	18588	7.343638180743123	9	0.2862599526576286
seagrass	J1T1	18588	7.343638180743123	10	0.28803529158596947
seagrass	J1T2	7180	6.2282232121302625	1	0.26002785515320337
seagrass	J1T2	7180	6.2282232121302625	2	0.2827298050139276
seagrass	J1T2	7180	6.2282232121302625	3	0.2954038997214485
seagrass	J1T2	7180	6.2282232121302625	4	0.30389972144846794
seagrass	J1T2	7180	6.2282232121302625	5	0.30877437325905294
seagrass	J1T2	7180	6.2282232121302625	6	0.3116991643454039
seagrass	J1T2	7180	6.2282232121302625	7	0.31518105849582173
seagrass	J1T2	7180	6.2282232121302625	8	0.3167130919220056
seagrass	J1T2	7180	6.2282232121302625	9	0.31866295264623956
seagrass	J1T2	7180	6.2282232121302625	10	0.32061281337047354
seagrass	J1T3	12589	6.940166434887062	1	0.23965366589880055
seagrass	J1T3	12589	6.940166434887062	2	0.2630868218285805
seagrass	J1T3	12589	6.940166434887062	3	0.2765906743982842
seagrass	J1T3	12589	6.940166434887062	4	0.2860433711970768
seagrass	J1T3	12589	6.940166434887062	5	0.29192151878624195
seagrass	J1T3	12589	6.940166434887062	6	0.2954166335689888
seagrass	J1T3	12589	6.940166434887062	7	0.298435141790452
seagrass	J1T3	12589	6.940166434887062	8	0.3010564778775121
seagrass	J1T3	12589	6.940166434887062	9	0.3030423385495274
seagrass	J1T3	12589	6.940166434887062	10	0.30455159266025894
seagrass	J1T4	22154	6.617190623792053	1	0.18574523788029249
seagrass	J1T4	22154	6.617190623792053	2	0.20542565676627245
seagrass	J1T4	22154	6.617190623792053	3	0.21639433059492644
seagrass	J1T4	22154	6.617190623792053	4	0.22284914688092444
seagrass	J1T4	22154	6.617190623792053	5	0.2273630044235804
seagrass	J1T4	22154	6.617190623792053	6	0.23129006048569106
seagrass	J1T4	22154	6.617190623792053	7	0.23341157353073938
seagrass	J1T4	22154	6.617190623792053	8	0.23553308657578767
seagrass	J1T4	22154	6.617190623792053	9	0.23711293671571726
seagrass	J1T4	22154	6.617190623792053	10	0.23855737112936715
seagrass	J2T1	8835	6.924420849956163	1	0.2656479909451047
seagrass	J2T1	8835	6.924420849956163	2	0.2906621392190153
seagrass	J2T1	8835	6.924420849956163	3	0.30843237125070744
seagrass	J2T1	8835	6.924420849956163	4	0.3204301075268817
seagrass	J2T1	8835	6.924420849956163	5	0.32642897566496887
seagrass	J2T1	8835	6.924420849956163	6	0.33084323712507074
seagrass	J2T1	8835	6.924420849956163	7	0.33480475382003394
seagrass	J2T1	8835	6.924420849956163	8	0.33672891907187325
seagrass	J2T1	8835	6.924420849956163	9	0.33887945670628183
seagrass	J2T1	8835	6.924420849956163	10	0.3401245048104131
seagrass	J2T2	5101	6.005596395339	1	0.26602626935894924
seagrass	J2T2	5101	6.005596395339	2	0.28935502842579885
seagrass	J2T2	5101	6.005596395339	3	0.3054303077827877
seagrass	J2T2	5101	6.005596395339	4	0.3144481474220741
seagrass	J2T2	5101	6.005596395339	5	0.3201333071946677
seagrass	J2T2	5101	6.005596395339	6	0.3240541070378357
seagrass	J2T2	5101	6.005596395339	7	0.32621054695157814
seagrass	J2T2	5101	6.005596395339	8	0.32777886688884533
seagrass	J2T2	5101	6.005596395339	9	0.3293471868261125
seagrass	J2T2	5101	6.005596395339	10	0.3307194667712213
seagrass	J2T3	2318	6.260429180064808	1	0.3886971527178602
seagrass	J2T3	2318	6.260429180064808	2	0.42105263157894735
seagrass	J2T3	2318	6.260429180064808	3	0.4439171699741156
seagrass	J2T3	2318	6.260429180064808	4	0.455565142364107
seagrass	J2T3	2318	6.260429180064808	5	0.45901639344262296
seagrass	J2T3	2318	6.260429180064808	6	0.4641932700603969
seagrass	J2T3	2318	6.260429180064808	7	0.46678170836928384
seagrass	J2T3	2318	6.260429180064808	8	0.4698015530629853
seagrass	J2T3	2318	6.260429180064808	9	0.4728213977566868
seagrass	J2T3	2318	6.260429180064808	10	0.47627264883520276
seagrass	J2T4	24175	6.71429100357374	1	0.16707342295760083
seagrass	J2T4	24175	6.71429100357374	2	0.18403309203722854
seagrass	J2T4	24175	6.71429100357374	3	0.19607032057911064
seagrass	J2T4	24175	6.71429100357374	4	0.20289555325749742
seagrass	J2T4	24175	6.71429100357374	5	0.20661840744570836
seagrass	J2T4	24175	6.71429100357374	6	0.21013443640124096
seagrass	J2T4	24175	6.71429100357374	7	0.21269906928645294
seagrass	J2T4	24175	6.71429100357374	8	0.2144364012409514
seagrass	J2T4	24175	6.71429100357374	9	0.2158841778697001
seagrass	J2T4	24175	6.71429100357374	10	0.21741468459152016
seagrass	J3T1	13707	7.2619119671701196	1	0.2315605165244036
seagrass	J3T1	13707	7.2619119671701196	2	0.2576056029765813
seagrass	J3T1	13707	7.2619119671701196	3	0.2746771722477566
seagrass	J3T1	13707	7.2619119671701196	4	0.2864959509739549
seagrass	J3T1	13707	7.2619119671701196	5	0.2948128693368352
seagrass	J3T1	13707	7.2619119671701196	6	0.29904428394251115
seagrass	J3T1	13707	7.2619119671701196	7	0.3028379660027723
seagrass	J3T1	13707	7.2619119671701196	8	0.30509958415408184
seagrass	J3T1	13707	7.2619119671701196	9	0.30699642518421244
seagrass	J3T1	13707	7.2619119671701196	10	0.3085284890931641
seagrass	J3T2	5880	6.806002961625	1	0.2954081632653061
seagrass	J3T2	5880	6.806002961625	2	0.32551020408163267
seagrass	J3T2	5880	6.806002961625	3	0.3448979591836735
seagrass	J3T2	5880	6.806002961625	4	0.3569727891156463
seagrass	J3T2	5880	6.806002961625	5	0.3629251700680272
seagrass	J3T2	5880	6.806002961625	6	0.3675170068027211
seagrass	J3T2	5880	6.806002961625	7	0.37210884353741497
seagrass	J3T2	5880	6.806002961625	8	0.37448979591836734
seagrass	J3T2	5880	6.806002961625	9	0.3768707482993197
seagrass	J3T2	5880	6.806002961625	10	0.37789115646258503
seagrass	J3T3	4526	6.6230543368478285	1	0.32589482987185153
seagrass	J3T3	4526	6.6230543368478285	2	0.3555015466195316
seagrass	J3T3	4526	6.6230543368478285	3	0.37759611135660626
seagrass	J3T3	4526	6.6230543368478285	4	0.3884224480777729
seagrass	J3T3	4526	6.6230543368478285	5	0.39505081749889526
seagrass	J3T3	4526	6.6230543368478285	6	0.39880689350419796
seagrass	J3T3	4526	6.6230543368478285	7	0.4027839151568714
seagrass	J3T3	4526	6.6230543368478285	8	0.4058771542200619
seagrass	J3T3	4526	6.6230543368478285	9	0.40808661069376934
seagrass	J3T3	4526	6.6230543368478285	10	0.40941228457799383
seagrass	J3T4	12156	6.969288942088042	1	0.21660085554458702
seagrass	J3T4	12156	6.969288942088042	2	0.2443237907206318
seagrass	J3T4	12156	6.969288942088042	3	0.2623395853899309
seagrass	J3T4	12156	6.969288942088042	4	0.2704837117472853
seagrass	J3T4	12156	6.969288942088042	5	0.2764067127344521
seagrass	J3T4	12156	6.969288942088042	6	0.2813425468904245
seagrass	J3T4	12156	6.969288942088042	7	0.28405725567620926
seagrass	J3T4	12156	6.969288942088042	8	0.28611385324119776
seagrass	J3T4	12156	6.969288942088042	9	0.2875946034879895
seagrass	J3T4	12156	6.969288942088042	10	0.2889108259295821
seagrass	J4T1	21213	7.299329556230665	1	0.19422052514967236
seagrass	J4T1	21213	7.299329556230665	2	0.21788525903926836
seagrass	J4T1	21213	7.299329556230665	3	0.2340545891670202
seagrass	J4T1	21213	7.299329556230665	4	0.24499127893272993
seagrass	J4T1	21213	7.299329556230665	5	0.25074246924056004
seagrass	J4T1	21213	7.299329556230665	6	0.25489086880686374
seagrass	J4T1	21213	7.299329556230665	7	0.25786074576910384
seagrass	J4T1	21213	7.299329556230665	8	0.25998208645641824
seagrass	J4T1	21213	7.299329556230665	9	0.26215056804789516
seagrass	J4T1	21213	7.299329556230665	10	0.2635647951727714
seagrass	J4T2	3183	6.42046631767786	1	0.3600377002827521
seagrass	J4T2	3183	6.42046631767786	2	0.3964813069431354
seagrass	J4T2	3183	6.42046631767786	3	0.4206723217090795
seagrass	J4T2	3183	6.42046631767786	4	0.430411561420044
seagrass	J4T2	3183	6.42046631767786	5	0.43512409676405905
seagrass	J4T2	3183	6.42046631767786	6	0.43920829406220546
seagrass	J4T2	3183	6.42046631767786	7	0.44266415331448317
seagrass	J4T2	3183	6.42046631767786	8	0.4461200125667609
seagrass	J4T2	3183	6.42046631767786	9	0.44863336475023563
seagrass	J4T2	3183	6.42046631767786	10	0.4524033930254477
seagrass	J4T3	2085	5.822688650517453	1	0.3462829736211031
seagrass	J4T3	2085	5.822688650517453	2	0.38225419664268584
seagrass	J4T3	2085	5.822688650517453	3	0.4052757793764988
seagrass	J4T3	2085	5.822688650517453	4	0.41342925659472424
seagrass	J4T3	2085	5.822688650517453	5	0.42158273381294964
seagrass	J4T3	2085	5.822688650517453	6	0.42685851318944845
seagrass	J4T3	2085	5.822688650517453	7	0.4282973621103118
seagrass	J4T3	2085	5.822688650517453	8	0.4302158273381295
seagrass	J4T3	2085	5.822688650517453	9	0.4316546762589928
seagrass	J4T3	2085	5.822688650517453	10	0.4330935251798561
seagrass	J4T4	30314	7.252745411701711	1	0.16273009170680214
seagrass	J4T4	30314	7.252745411701711	2	0.1823249983505971
seagrass	J4T4	30314	7.252745411701711	3	0.19548723362142903
seagrass	J4T4	30314	7.252745411701711	4	0.20264564227749554
seagrass	J4T4	30314	7.252745411701711	5	0.20779177937586593
seagrass	J4T4	30314	7.252745411701711	6	0.21208022695784126
seagrass	J4T4	30314	7.252745411701711	7	0.21409249851553738
seagrass	J4T4	30314	7.252745411701711	8	0.21653361483143102
seagrass	J4T4	30314	7.252745411701711	9	0.21824899386422114
seagrass	J4T4	30314	7.252745411701711	10	0.21950254008049086
seagrass	J5T1	19391	7.307952287367585	1	0.1983910061368676
seagrass	J5T1	19391	7.307952287367585	2	0.22309318756123975
seagrass	J5T1	19391	7.307952287367585	3	0.24103965757310092
seagrass	J5T1	19391	7.307952287367585	4	0.2505285957402919
seagrass	J5T1	19391	7.307952287367585	5	0.25609818988190397
seagrass	J5T1	19391	7.307952287367585	6	0.2607395183332474
seagrass	J5T1	19391	7.307952287367585	7	0.2640400185653138
seagrass	J5T1	19391	7.307952287367585	8	0.2665669640554897
seagrass	J5T1	19391	7.307952287367585	9	0.26857820638440516
seagrass	J5T1	19391	7.307952287367585	10	0.2699190346036821
seagrass	J5T2	2859	6.510113153327542	1	0.372507869884575
seagrass	J5T2	2859	6.510113153327542	2	0.409933543196922
seagrass	J5T2	2859	6.510113153327542	3	0.43161944735921653
seagrass	J5T2	2859	6.510113153327542	4	0.44141308149702696
seagrass	J5T2	2859	6.510113153327542	5	0.45120671563483733
seagrass	J5T2	2859	6.510113153327542	6	0.4564533053515215
seagrass	J5T2	2859	6.510113153327542	7	0.46065057712486884
seagrass	J5T2	2859	6.510113153327542	8	0.4644980762504372
seagrass	J5T2	2859	6.510113153327542	9	0.4665967121371109
seagrass	J5T2	2859	6.510113153327542	10	0.4669464847848898
seagrass	J5T3	3290	6.546115761799147	1	0.37142857142857144
seagrass	J5T3	3290	6.546115761799147	2	0.4094224924012158
seagrass	J5T3	3290	6.546115761799147	3	0.43009118541033436
seagrass	J5T3	3290	6.546115761799147	4	0.4401215805471125
seagrass	J5T3	3290	6.546115761799147	5	0.44468085106382976
seagrass	J5T3	3290	6.546115761799147	6	0.4492401215805471
seagrass	J5T3	3290	6.546115761799147	7	0.45501519756838904
seagrass	J5T3	3290	6.546115761799147	8	0.45866261398176295
seagrass	J5T3	3290	6.546115761799147	9	0.46170212765957447
seagrass	J5T3	3290	6.546115761799147	10	0.4641337386018237
seagrass	J5T4	41313	5.731509848565728	1	0.12095466318108102
