dataset	sample	n	shannon	min_freq	coverage
bioethanol	B2_10	20193	1.4929922720524647	1	0.4727272727272728
bioethanol	B2_10	20193	1.4929922720524647	2	0.8461538461538461
bioethanol	B2_10	20193	1.4929922720524647	3	0.7857142857142857
bioethanol	B2_10	20193	1.4929922720524647	4	0.8
bioethanol	B2_10	20193	1.4929922720524647	5	0.8888888888888888
bioethanol	B2_10	20193	1.4929922720524647	6	1
bioethanol	B2_10	20193	1.4929922720524647	7	0.5
bioethanol	B2_10	20193	1.4929922720524647	8	0.6666666666666667
bioethanol	B2_10	20193	1.4929922720524647	9	1
bioethanol	B2_10	20193	1.4929922720524647	10	0
bioethanol	B2_25	11354	2.1209512352810536	1	0.4893617021276596
bioethanol	B2_25	11354	2.1209512352810536	2	0.782608695652174
bioethanol	B2_25	11354	2.1209512352810536	3	1
bioethanol	B2_25	11354	2.1209512352810536	4	0.7272727272727273
bioethanol	B2_25	11354	2.1209512352810536	5	0.5
bioethanol	B2_25	11354	2.1209512352810536	6	0.8
bioethanol	B2_25	11354	2.1209512352810536	7	0.75
bioethanol	B2_25	11354	2.1209512352810536	8	0.8181818181818181
bioethanol	B2_25	11354	2.1209512352810536	9	1
bioethanol	B2_25	11354	2.1209512352810536	10	0.75
bioethanol	B2_45	3848	2.3784938442153494	1	0.5714285714285714
bioethanol	B2_45	3848	2.3784938442153494	2	0.8333333333333334
bioethanol	B2_45	3848	2.3784938442153494	3	0.8181818181818181
bioethanol	B2_45	3848	2.3784938442153494	4	0.8
bioethanol	B2_45	3848	2.3784938442153494	5	0.5
bioethanol	B2_45	3848	2.3784938442153494	6	0.8333333333333334
bioethanol	B2_45	3848	2.3784938442153494	7	1
bioethanol	B2_45	3848	2.3784938442153494	8	1
bioethanol	B2_45	3848	2.3784938442153494	9	1
bioethanol	B2_45	3848	2.3784938442153494	10	1
bioethanol	B2_DR	4335	2.048280764489927	1	0.6666666666666667
bioethanol	B2_DR	4335	2.048280764489927	2	0.8333333333333334
bioethanol	B2_DR	4335	2.048280764489927	3	0.9
bioethanol	B2_DR	4335	2.048280764489927	4	1
bioethanol	B2_DR	4335	2.048280764489927	5	0.33333333333333337
bioethanol	B2_DR	4335	2.048280764489927	6	1
bioethanol	B2_DR	4335	2.048280764489927	7	1
bioethanol	B2_DR	4335	2.048280764489927	8	1
bioethanol	B2_DR	4335	2.048280764489927	9	1
bioethanol	B2_DR	4335	2.048280764489927	10	1
bioethanol	B2_PS	9229	2.759835407342614	1	0.3538461538461538
bioethanol	B2_PS	9229	2.759835407342614	2	0.6666666666666667
bioethanol	B2_PS	9229	2.759835407342614	3	0.8333333333333334
bioethanol	B2_PS	9229	2.759835407342614	4	0.8823529411764706
bioethanol	B2_PS	9229	2.759835407342614	5	0.8461538461538461
bioethanol	B2_PS	9229	2.759835407342614	6	0.4
bioethanol	B2_PS	9229	2.759835407342614	7	0.6666666666666667
bioethanol	B2_PS	9229	2.759835407342614	8	1
bioethanol	B2_PS	9229	2.759835407342614	9	0.7777777777777778
bioethanol	B2_PS	9229	2.759835407342614	10	0.5
bioethanol	B3_10	19025	1.1711159356546368	1	0.5394736842105263
bioethanol	B3_10	19025	1.1711159356546368	2	0.8064516129032258
bioethanol	B3_10	19025	1.1711159356546368	3	0.8571428571428572
bioethanol	B3_10	19025	1.1711159356546368	4	0.8181818181818181
bioethanol	B3_10	19025	1.1711159356546368	5	0.9
bioethanol	B3_10	19025	1.1711159356546368	6	0.5714285714285714
bioethanol	B3_10	19025	1.1711159356546368	7	0.9
bioethanol	B3_10	19025	1.1711159356546368	8	0.9
bioethanol	B3_10	19025	1.1711159356546368	9	1
bioethanol	B3_10	19025	1.1711159356546368	10	0.6666666666666667
bioethanol	B3_25	9305	2.3599447488599545	1	0.5555555555555556
bioethanol	B3_25	9305	2.3599447488599545	2	0.8888888888888888
bioethanol	B3_25	9305	2.3599447488599545	3	0.7857142857142857
bioethanol	B3_25	9305	2.3599447488599545	4	0.9090909090909091
bioethanol	B3_25	9305	2.3599447488599545	5	0.8571428571428572
bioethanol	B3_25	9305	2.3599447488599545	6	0.75
bioethanol	B3_25	9305	2.3599447488599545	7	0.875
bioethanol	B3_25	9305	2.3599447488599545	8	1
bioethanol	B3_25	9305	2.3599447488599545	9	0.5
bioethanol	B3_25	9305	2.3599447488599545	10	1
bioethanol	B3_45	8824	2.1677644843232544	1	0.4782608695652174
bioethanol	B3_45	8824	2.1677644843232544	2	0.7272727272727273
bioethanol	B3_45	8824	2.1677644843232544	3	0.8888888888888888
bioethanol	B3_45	8824	2.1677644843232544	4	0.8
bioethanol	B3_45	8824	2.1677644843232544	5	0.8
bioethanol	B3_45	8824	2.1677644843232544	6	1
bioethanol	B3_45	8824	2.1677644843232544	7	1
bioethanol	B3_45	8824	2.1677644843232544	8	1
bioethanol	B3_45	8824	2.1677644843232544	9	0.5
bioethanol	B3_45	8824	2.1677644843232544	10	1
bioethanol	B3_DR	8980	1.9695774027220394	1	0.625
bioethanol	B3_DR	8980	1.9695774027220394	2	0.7272727272727273
bioethanol	B3_DR	8980	1.9695774027220394	3	0.8181818181818181
bioethanol	B3_DR	8980	1.9695774027220394	4	0.75
bioethanol	B3_DR	8980	1.9695774027220394	5	0.8333333333333334
bioethanol	B3_DR	8980	1.9695774027220394	6	1
bioethanol	B3_DR	8980	1.9695774027220394	7	0.8
bioethanol	B3_DR	8980	1.9695774027220394	8	1
bioethanol	B3_DR	8980	1.9695774027220394	9	0.8333333333333334
bioethanol	B3_DR	8980	1.9695774027220394	10	1
bioethanol	B3_PS	42559	1.078128921099105	1	0.37614678899082565
bioethanol	B3_PS	42559	1.078128921099105	2	0.72
bioethanol	B3_PS	42559	1.078128921099105	3	0.7
bioethanol	B3_PS	42559	1.078128921099105	4	0.7058823529411764
bioethanol	B3_PS	42559	1.078128921099105	5	0.8
bioethanol	B3_PS	42559	1.078128921099105	6	0.8571428571428572
bioethanol	B3_PS	42559	1.078128921099105	7	1
bioethanol	B3_PS	42559	1.078128921099105	8	0.8571428571428572
bioethanol	B3_PS	42559	1.078128921099105	9	0.8
bioethanol	B3_PS	42559	1.078128921099105	10	0.5
bioethanol	C1_25	4342	2.9997188234283607	1	0.5957446808510638
bioethanol	C1_25	4342	2.9997188234283607	2	0.7894736842105263
bioethanol	C1_25	4342	2.9997188234283607	3	0.8181818181818181
bioethanol	C1_25	4342	2.9997188234283607	4	0.8888888888888888
bioethanol	C1_25	4342	2.9997188234283607	5	0.4444444444444444
bioethanol	C1_25	4342	2.9997188234283607	6	1
bioethanol	C1_25	4342	2.9997188234283607	7	1
bioethanol	C1_25	4342	2.9997188234283607	8	1
bioethanol	C1_25	4342	2.9997188234283607	9	0.75
bioethanol	C1_25	4342	2.9997188234283607	10	1
bioethanol	C1_39	4221	3.1696124196464504	1	0.6595744680851063
bioethanol	C1_39	4221	3.1696124196464504	2	0.7619047619047619
bioethanol	C1_39	4221	3.1696124196464504	3	0.875
bioethanol	C1_39	4221	3.1696124196464504	4	0.875
bioethanol	C1_39	4221	3.1696124196464504	5	0.75
bioethanol	C1_39	4221	3.1696124196464504	6	1
bioethanol	C1_39	4221	3.1696124196464504	7	0.8
bioethanol	C1_39	4221	3.1696124196464504	8	1
bioethanol	C1_39	4221	3.1696124196464504	9	1
bioethanol	C1_39	4221	3.1696124196464504	10	0
bioethanol	C1_6	5230	3.9256435548903146	1	0.5731707317073171
bioethanol	C1_6	5230	3.9256435548903146	2	0.7272727272727273
bioethanol	C1_6	5230	3.9256435548903146	3	0.8214285714285714
bioethanol	C1_6	5230	3.9256435548903146	4	0.76
bioethanol	C1_6	5230	3.9256435548903146	5	0.75
bioethanol	C1_6	5230	3.9256435548903146	6	0.75
bioethanol	C1_6	5230	3.9256435548903146	7	1
bioethanol	C1_6	5230	3.9256435548903146	8	0.8888888888888888
bioethanol	C1_6	5230	3.9256435548903146	9	0.75
bioethanol	C1_6	5230	3.9256435548903146	10	0.875
bioethanol	C1_DR	4418	2.993417194276792	1	0.46341463414634143
bioethanol	C1_DR	4418	2.993417194276792	2	0.7894736842105263
bioethanol	C1_DR	4418	2.993417194276792	3	0.7142857142857143
bioethanol	C1_DR	4418	2.993417194276792	4	0.8333333333333334
bioethanol	C1_DR	4418	2.993417194276792	5	0.8888888888888888
bioethanol	C1_DR	4418	2.993417194276792	6	1
bioethanol	C1_DR	4418	2.993417194276792	7	0.8333333333333334
bioethanol	C1_DR	4418	2.993417194276792	8	0
bioethanol	C1_DR	4418	2.993417194276792	9	0.75
bioethanol	C1_DR	4418	2.993417194276792	10	1
bioethanol	C1_PS	4419	4.003011386925989	1	0.5432098765432098
bioethanol	C1_PS	4419	4.003011386925989	2	0.7073170731707317
bioethanol	C1_PS	4419	4.003011386925989	3	0.92
bioethanol	C1_PS	4419	4.003011386925989	4	0.736842105263158
bioethanol	C1_PS	4419	4.003011386925989	5	0.6666666666666667
bioethanol	C1_PS	4419	4.003011386925989	6	1
bioethanol	C1_PS	4419	4.003011386925989	7	0.6666666666666667
bioethanol	C1_PS	4419	4.003011386925989	8	0.8888888888888888
bioethanol	C1_PS	4419	4.003011386925989	9	0.9
bioethanol	C1_PS	4419	4.003011386925989	10	1
bioethanol	C3_25	4666	3.6906180291895296	1	0.5616438356164384
bioethanol	C3_25	4666	3.6906180291895296	2	0.8095238095238095
bioethanol	C3_25	4666	3.6906180291895296	3	0.6153846153846154
bioethanol	C3_25	4666	3.6906180291895296	4	0.9411764705882353
bioethanol	C3_25	4666	3.6906180291895296	5	1
bioethanol	C3_25	4666	3.6906180291895296	6	1
bioethanol	C3_25	4666	3.6906180291895296	7	0.9090909090909091
bioethanol	C3_25	4666	3.6906180291895296	8	0.75
bioethanol	C3_25	4666	3.6906180291895296	9	1
bioethanol	C3_25	4666	3.6906180291895296	10	0.8
bioethanol	C3_39	5942	3.5812253057482875	1	0.4657534246575342
bioethanol	C3_39	5942	3.5812253057482875	2	0.7
bioethanol	C3_39	5942	3.5812253057482875	3	0.7333333333333334
bioethanol	C3_39	5942	3.5812253057482875	4	0.6
bioethanol	C3_39	5942	3.5812253057482875	5	1
bioethanol	C3_39	5942	3.5812253057482875	6	0.7272727272727273
bioethanol	C3_39	5942	3.5812253057482875	7	0.7857142857142857
bioethanol	C3_39	5942	3.5812253057482875	8	1
bioethanol	C3_39	5942	3.5812253057482875	9	1
bioethanol	C3_39	5942	3.5812253057482875	10	1
bioethanol	C3_6	6704	3.9150733208734874	1	0.32258064516129037
bioethanol	C3_6	6704	3.9150733208734874	2	0.7857142857142857
bioethanol	C3_6	6704	3.9150733208734874	3	0.7777777777777778
bioethanol	C3_6	6704	3.9150733208734874	4	0.6363636363636364
bioethanol	C3_6	6704	3.9150733208734874	5	0.9285714285714286
bioethanol	C3_6	6704	3.9150733208734874	6	0.7857142857142857
bioethanol	C3_6	6704	3.9150733208734874	7	0.6923076923076923
bioethanol	C3_6	6704	3.9150733208734874	8	0.875
bioethanol	C3_6	6704	3.9150733208734874	9	0.875
bioethanol	C3_6	6704	3.9150733208734874	10	0.8181818181818181
bioethanol	C3_DR	4546	2.5650265997293107	1	0.6129032258064516
bioethanol	C3_DR	4546	2.5650265997293107	2	0.625
bioethanol	C3_DR	4546	2.5650265997293107	3	0.7777777777777778
bioethanol	C3_DR	4546	2.5650265997293107	4	0.75
bioethanol	C3_DR	4546	2.5650265997293107	5	0.33333333333333337
bioethanol	C3_DR	4546	2.5650265997293107	6	1
bioethanol	C3_DR	4546	2.5650265997293107	7	0.6
bioethanol	C3_DR	4546	2.5650265997293107	8	0.8
bioethanol	C3_DR	4546	2.5650265997293107	9	1
bioethanol	C3_DR	4546	2.5650265997293107	10	0.5
bioethanol	C3_PS	4554	3.891878728315515	1	0.5675675675675675
bioethanol	C3_PS	4554	3.891878728315515	2	0.8064516129032258
bioethanol	C3_PS	4554	3.891878728315515	3	0.8387096774193549
bioethanol	C3_PS	4554	3.891878728315515	4	0.9444444444444444
bioethanol	C3_PS	4554	3.891878728315515	5	0.9375
bioethanol	C3_PS	4554	3.891878728315515	6	0.7777777777777778
bioethanol	C3_PS	4554	3.891878728315515	7	0.8888888888888888
bioethanol	C3_PS	4554	3.891878728315515	8	1
bioethanol	C3_PS	4554	3.891878728315515	9	0.7142857142857143
bioethanol	C3_PS	4554	3.891878728315515	10	1
bioethanol	D11_20	356136	0.7867541131949883	1	0.033295063145809434
bioethanol	D11_20	356136	0.7867541131949883	2	0.08333333333333337
bioethanol	D11_20	356136	0.7867541131949883	3	0.04166666666666663
bioethanol	D11_20	356136	0.7867541131949883	4	0.125
bioethanol	D11_20	356136	0.7867541131949883	5	0.2857142857142857
bioethanol	D11_20	356136	0.7867541131949883	6	0.33333333333333337
bioethanol	D11_20	356136	0.7867541131949883	7	0.125
bioethanol	D11_20	356136	0.7867541131949883	8	0.33333333333333337
bioethanol	D11_20	356136	0.7867541131949883	9	0.4
bioethanol	D11_20	356136	0.7867541131949883	10	0
bioethanol	D11_40	46445	0.8025250013970737	1	0.09589041095890416
bioethanol	D11_40	46445	0.8025250013970737	2	0
bioethanol	D11_40	46445	0.8025250013970737	3	0.2857142857142857
bioethanol	D11_40	46445	0.8025250013970737	4	0.6666666666666667
bioethanol	D11_40	46445	0.8025250013970737	5	0
bioethanol	D11_40	46445	0.8025250013970737	6	1
bioethanol	D11_40	46445	0.8025250013970737	7	1
bioethanol	D11_40	46445	0.8025250013970737	8	0
bioethanol	D11_40	46445	0.8025250013970737	9	1
bioethanol	D11_40	46445	0.8025250013970737	10	0
bioethanol	D11_6	80831	0.8756114488942763	1	0.03463203463203468
bioethanol	D11_6	80831	0.8756114488942763	2	0.0625
bioethanol	D11_6	80831	0.8756114488942763	3	0.23076923076923073
bioethanol	D11_6	80831	0.8756114488942763	4	0.25
bioethanol	D11_6	80831	0.8756114488942763	5	0.5
bioethanol	D11_6	80831	0.8756114488942763	6	1
bioethanol	D11_6	80831	0.8756114488942763	7	1
bioethanol	D11_6	80831	0.8756114488942763	8	0
bioethanol	D11_6	80831	0.8756114488942763	9	1
bioethanol	D11_6	80831	0.8756114488942763	10	0
bioethanol	D11_64	37662	0.8345164178196416	1	0.07258064516129037
bioethanol	D11_64	37662	0.8345164178196416	2	0.375
bioethanol	D11_64	37662	0.8345164178196416	3	1
bioethanol	D11_64	37662	0.8345164178196416	4	1
bioethanol	D11_64	37662	0.8345164178196416	5	0
bioethanol	D11_64	37662	0.8345164178196416	6	0
bioethanol	D11_64	37662	0.8345164178196416	7	1
bioethanol	D11_64	37662	0.8345164178196416	8	0.25
bioethanol	D11_64	37662	0.8345164178196416	9	1
bioethanol	D11_64	37662	0.8345164178196416	10	0
bioethanol	D11_PS	199210	0.8325068462281358	1	0.032258064516129004
bioethanol	D11_PS	199210	0.8325068462281358	2	0.03703703703703709
bioethanol	D11_PS	199210	0.8325068462281358	3	0.23076923076923073
bioethanol	D11_PS	199210	0.8325068462281358	4	0.16666666666666663
bioethanol	D11_PS	199210	0.8325068462281358	5	0.2857142857142857
bioethanol	D11_PS	199210	0.8325068462281358	6	0.6666666666666667
bioethanol	D11_PS	199210	0.8325068462281358	7	0.5
bioethanol	D11_PS	199210	0.8325068462281358	8	0
bioethanol	D11_PS	199210	0.8325068462281358	9	0.5
bioethanol	D11_PS	199210	0.8325068462281358	10	0
bioethanol	D12_20	66761	0.3915059909568519	1	0.12209302325581395
bioethanol	D12_20	66761	0.3915059909568519	2	0.375
bioethanol	D12_20	66761	0.3915059909568519	3	0.1428571428571429
bioethanol	D12_20	66761	0.3915059909568519	4	0.6
bioethanol	D12_20	66761	0.3915059909568519	5	0.5
bioethanol	D12_20	66761	0.3915059909568519	6	0
bioethanol	D12_20	66761	0.3915059909568519	7	1
bioethanol	D12_20	66761	0.3915059909568519	8	0
bioethanol	D12_20	66761	0.3915059909568519	9	1
bioethanol	D12_20	66761	0.3915059909568519	10	0
bioethanol	D12_40	101180	0.3006878443776321	1	0.054744525547445244
bioethanol	D12_40	101180	0.3006878443776321	2	0.0714285714285714
bioethanol	D12_40	101180	0.3006878443776321	3	0.5384615384615384
bioethanol	D12_40	101180	0.3006878443776321	4	0.4285714285714286
bioethanol	D12_40	101180	0.3006878443776321	5	0
bioethanol	D12_40	101180	0.3006878443776321	6	0.5
bioethanol	D12_40	101180	0.3006878443776321	7	1
bioethanol	D12_40	101180	0.3006878443776321	8	0
bioethanol	D12_40	101180	0.3006878443776321	9	1
bioethanol	D12_40	101180	0.3006878443776321	10	0
bioethanol	D12_6	77448	1.118828654429847	1	0.0580357142857143
bioethanol	D12_6	77448	1.118828654429847	2	0.42307692307692313
bioethanol	D12_6	77448	1.118828654429847	3	0.6153846153846154
bioethanol	D12_6	77448	1.118828654429847	4	0.33333333333333337
bioethanol	D12_6	77448	1.118828654429847	5	0.5
bioethanol	D12_6	77448	1.118828654429847	6	1
bioethanol	D12_6	77448	1.118828654429847	7	0.33333333333333337
bioethanol	D12_6	77448	1.118828654429847	8	0.6666666666666667
bioethanol	D12_6	77448	1.118828654429847	9	0
bioethanol	D12_6	77448	1.118828654429847	10	0
bioethanol	D12_64	40210	0.4154369327507854	1	0.06106870229007633
bioethanol	D12_64	40210	0.4154369327507854	2	0.8333333333333334
bioethanol	D12_64	40210	0.4154369327507854	3	0.19999999999999996
bioethanol	D12_64	40210	0.4154369327507854	4	0.75
bioethanol	D12_64	40210	0.4154369327507854	5	1
bioethanol	D12_64	40210	0.4154369327507854	6	0.5
bioethanol	D12_64	40210	0.4154369327507854	7	0
bioethanol	D12_64	40210	0.4154369327507854	8	0
bioethanol	D12_64	40210	0.4154369327507854	9	1
bioethanol	D12_64	40210	0.4154369327507854	10	0
bioethanol	D12_PS	68432	1.1448975113302087	1	0.0758928571428571
bioethanol	D12_PS	68432	1.1448975113302087	2	0.2857142857142857
bioethanol	D12_PS	68432	1.1448975113302087	3	0.25
bioethanol	D12_PS	68432	1.1448975113302087	4	0.7777777777777778
bioethanol	D12_PS	68432	1.1448975113302087	5	0.4
bioethanol	D12_PS	68432	1.1448975113302087	6	0.6666666666666667
bioethanol	D12_PS	68432	1.1448975113302087	7	1
bioethanol	D12_PS	68432	1.1448975113302087	8	0.6666666666666667
bioethanol	D12_PS	68432	1.1448975113302087	9	0
bioethanol	D12_PS	68432	1.1448975113302087	10	0
bioethanol	D13_20	138737	0.494154944188832	1	0.053012048192771055
bioethanol	D13_20	138737	0.494154944188832	2	0.21739130434782605
bioethanol	D13_20	138737	0.494154944188832	3	0.25
bioethanol	D13_20	138737	0.494154944188832	4	0.4
bioethanol	D13_20	138737	0.494154944188832	5	0.41666666666666663
bioethanol	D13_20	138737	0.494154944188832	6	0.5
bioethanol	D13_20	138737	0.494154944188832	7	0.5
bioethanol	D13_20	138737	0.494154944188832	8	1
bioethanol	D13_20	138737	0.494154944188832	9	0
bioethanol	D13_20	138737	0.494154944188832	10	1
bioethanol	D13_40	47942	0.4624676641888894	1	0.07333333333333336
bioethanol	D13_40	47942	0.4624676641888894	2	0.46153846153846156
bioethanol	D13_40	47942	0.4624676641888894	3	0.1428571428571429
bioethanol	D13_40	47942	0.4624676641888894	4	0.5
bioethanol	D13_40	47942	0.4624676641888894	5	0.5
bioethanol	D13_40	47942	0.4624676641888894	6	0
bioethanol	D13_40	47942	0.4624676641888894	7	1
bioethanol	D13_40	47942	0.4624676641888894	8	0
bioethanol	D13_40	47942	0.4624676641888894	9	1
bioethanol	D13_40	47942	0.4624676641888894	10	0
bioethanol	D13_6	51581	1.0440634217237779	1	0.05232558139534882
bioethanol	D13_6	51581	1.0440634217237779	2	0.3125
bioethanol	D13_6	51581	1.0440634217237779	3	0.5
bioethanol	D13_6	51581	1.0440634217237779	4	0.2857142857142857
bioethanol	D13_6	51581	1.0440634217237779	5	1
bioethanol	D13_6	51581	1.0440634217237779	6	0
bioethanol	D13_6	51581	1.0440634217237779	7	1
bioethanol	D13_6	51581	1.0440634217237779	8	0
bioethanol	D13_6	51581	1.0440634217237779	9	1
bioethanol	D13_6	51581	1.0440634217237779	10	1
bioethanol	D13_64	45632	0.6586810532203412	1	0.15420560747663548
bioethanol	D13_64	45632	0.6586810532203412	2	0.5294117647058824
bioethanol	D13_64	45632	0.6586810532203412	3	0.25
bioethanol	D13_64	45632	0.6586810532203412	4	0.4
bioethanol	D13_64	45632	0.6586810532203412	5	1
bioethanol	D13_64	45632	0.6586810532203412	6	0
bioethanol	D13_64	45632	0.6586810532203412	7	0
bioethanol	D13_64	45632	0.6586810532203412	8	0
bioethanol	D13_64	45632	0.6586810532203412	9	1
bioethanol	D13_64	45632	0.6586810532203412	10	1
bioethanol	D13_PS	66109	1.1308905237020284	1	0.05964912280701751
bioethanol	D13_PS	66109	1.1308905237020284	2	0.2857142857142857
bioethanol	D13_PS	66109	1.1308905237020284	3	0.36363636363636365
bioethanol	D13_PS	66109	1.1308905237020284	4	0
bioethanol	D13_PS	66109	1.1308905237020284	5	1
bioethanol	D13_PS	66109	1.1308905237020284	6	1
bioethanol	D13_PS	66109	1.1308905237020284	7	0
bioethanol	D13_PS	66109	1.1308905237020284	8	1
bioethanol	D13_PS	66109	1.1308905237020284	9	0
bioethanol	D13_PS	66109	1.1308905237020284	10	0
bioethanol	E2_25	8123	2.04909842519386	1	0.5333333333333333
bioethanol	E2_25	8123	2.04909842519386	2	0.875
bioethanol	E2_25	8123	2.04909842519386	3	0.8
bioethanol	E2_25	8123	2.04909842519386	4	1
bioethanol	E2_25	8123	2.04909842519386	5	0
bioethanol	E2_25	8123	2.04909842519386	6	1
bioethanol	E2_25	8123	2.04909842519386	7	1
bioethanol	E2_25	8123	2.04909842519386	8	1
bioethanol	E2_25	8123	2.04909842519386	9	1
bioethanol	E2_25	8123	2.04909842519386	10	0
bioethanol	E2_45	5949	2.8814474050587116	1	0.5128205128205128
bioethanol	E2_45	5949	2.8814474050587116	2	0.7
bioethanol	E2_45	5949	2.8814474050587116	3	0.9090909090909091
bioethanol	E2_45	5949	2.8814474050587116	4	1
bioethanol	E2_45	5949	2.8814474050587116	5	1
bioethanol	E2_45	5949	2.8814474050587116	6	1
bioethanol	E2_45	5949	2.8814474050587116	7	0.8
bioethanol	E2_45	5949	2.8814474050587116	8	0.4
bioethanol	E2_45	5949	2.8814474050587116	9	0.5
bioethanol	E2_45	5949	2.8814474050587116	10	1
bioethanol	E2_5	4964	4.042242218102401	1	0.5909090909090908
bioethanol	E2_5	4964	4.042242218102401	2	0.7058823529411764
bioethanol	E2_5	4964	4.042242218102401	3	1
bioethanol	E2_5	4964	4.042242218102401	4	0.8888888888888888
bioethanol	E2_5	4964	4.042242218102401	5	0.75
bioethanol	E2_5	4964	4.042242218102401	6	0.875
